"File Path","Function Name","Number of Distinct Features","Number of Opts","Number of Choices","Inputs","Analyzable"
"busybox-1.18.5/console-tools/loadfont.c","setfont_main","4","4","3","int , char **","true"
"busybox-1.18.5/console-tools/loadkmap.c","loadkmap_main","3","5","1","int , char **","true"
"busybox-1.18.5/console-tools/openvt.c","not_vt_fd","0","0","0","int ","false"
"busybox-1.18.5/console-tools/openvt.c","get_vt_fd","0","0","0","void","false"
"busybox-1.18.5/console-tools/openvt.c","find_free_vtno","0","0","0","void","false"
"busybox-1.18.5/console-tools/openvt.c","vfork_child","0","0","0","char **","false"
"busybox-1.18.5/console-tools/openvt.c","openvt_main","3","10","0","int , char **","true"
"busybox-1.18.5/console-tools/reset.c","reset_main","1","2","0","int , char **","true"
"busybox-1.18.5/console-tools/resize.c","onintr","0","0","0","int ","false"
"busybox-1.18.5/console-tools/resize.c","resize_main","1","0","1","int , char **","true"
"busybox-1.18.5/console-tools/setconsole.c","setconsole_main","4","4","0","int , char **","true"
"busybox-1.18.5/console-tools/setkeycodes.c","setkeycodes_main","0","0","0","int , char **","false"
"busybox-1.18.5/console-tools/setlogcons.c","setlogcons_main","2","6","0","int , char **","true"
"busybox-1.18.5/console-tools/showkey.c","xget1","0","0","0","struct  termios   *, struct  termios   *","false"
"busybox-1.18.5/console-tools/showkey.c","xset1","0","0","0","struct  termios   *","false"
"busybox-1.18.5/console-tools/showkey.c","showkey_main","1","6","0","int , char **","true"
"busybox-1.18.5/coreutils/basename.c","basename_main","0","0","0","int , char **","false"
"busybox-1.18.5/coreutils/cal.c","leap_year","0","0","0","unsigned ","false"
"busybox-1.18.5/coreutils/cal.c","cal_main","3","11","0","int , char **","true"
"busybox-1.18.5/coreutils/cal.c","day_array","0","0","0","unsigned , unsigned , unsigned *","false"
"busybox-1.18.5/coreutils/cal.c","trim_trailing_spaces_and_print","0","0","0","char *","false"
"busybox-1.18.5/coreutils/cal.c","center","0","0","0","char *, unsigned , unsigned ","false"
"busybox-1.18.5/coreutils/cal.c","blank_string","0","0","0","char *, size_t ","false"
"busybox-1.18.5/coreutils/cal.c","build_row","0","0","0","char *, unsigned *","false"
"busybox-1.18.5/coreutils/cat.c","bb_cat","0","0","0","char **","false"
"busybox-1.18.5/coreutils/cat.c","cat_main","0","0","0","int , char **","false"
"busybox-1.18.5/coreutils/catv.c","catv_main","1","0","1","int , char **","true"
"busybox-1.18.5/coreutils/chgrp.c","chgrp_main","0","0","0","int , char **","false"
"busybox-1.18.5/coreutils/chmod.c","fileAction","1","0","2","const char *, struct  stat   *, void *, int ","true"
"busybox-1.18.5/coreutils/chmod.c","chmod_main","1","2","0","int , char **","true"
"busybox-1.18.5/coreutils/chown.c","fileAction","1","0","2","const char *, struct  stat   *, void *, int ","true"
"busybox-1.18.5/coreutils/chown.c","chown_main","4","3","2","int , char **","true"
"busybox-1.18.5/coreutils/chroot.c","chroot_main","0","0","0","int , char **","false"
"busybox-1.18.5/coreutils/cksum.c","cksum_main","2","7","0","int , char **","true"
"busybox-1.18.5/coreutils/comm.c","writeline","0","0","0","char *, int ","false"
"busybox-1.18.5/coreutils/comm.c","comm_main","1","0","1","int , char **","true"
"busybox-1.18.5/coreutils/cp.c","cp_main","5","14","0","int , char **","true"
"busybox-1.18.5/coreutils/cut.c","cmpfunc","0","0","0","const void *, const void *","false"
"busybox-1.18.5/coreutils/cut.c","cut_file","0","0","0","FILE *, char , const struct  cut_list   *, unsigned ","false"
"busybox-1.18.5/coreutils/cut.c","cut_main","1","0","1","int , char **","true"
"busybox-1.18.5/coreutils/date.c","maybe_set_utc","0","0","0","int ","false"
"busybox-1.18.5/coreutils/date.c","date_main","5","12","8","int , char **","true"
"busybox-1.18.5/coreutils/dd.c","dd_output_status","2","15","0","int __attribute__((__unused__)) ","true"
"busybox-1.18.5/coreutils/dd.c","full_write_or_warn","0","0","0","const void *, size_t , const char *const ","false"
"busybox-1.18.5/coreutils/dd.c","write_and_stats","1","1","0","const void *, size_t , size_t , const char *","true"
"busybox-1.18.5/coreutils/dd.c","dd_main","5","23","1","int , char **","true"
"busybox-1.18.5/coreutils/df.c","kscale","0","0","0","unsigned long , unsigned long ","false"
"busybox-1.18.5/coreutils/df.c","df_main","6","36","0","int , char **","true"
"busybox-1.18.5/coreutils/dirname.c","dirname_main","0","0","0","int , char **","false"
"busybox-1.18.5/coreutils/dos2unix.c","convert","0","0","0","char *, int ","false"
"busybox-1.18.5/coreutils/dos2unix.c","dos2unix_main","0","0","0","int , char **","false"
"busybox-1.18.5/coreutils/du.c","print","1","3","0","unsigned long , const char *","true"
"busybox-1.18.5/coreutils/du.c","du","0","0","0","const char *","false"
"busybox-1.18.5/coreutils/du.c","du_main","2","16","0","int , char **","true"
"busybox-1.18.5/coreutils/echo.c","echo_main","1","12","0","int , char **","true"
"busybox-1.18.5/coreutils/env.c","env_main","1","1","0","int , char **","true"
"busybox-1.18.5/coreutils/expand.c","expand","3","2","0","FILE *, unsigned , unsigned ","true"
"busybox-1.18.5/coreutils/expand.c","unexpand","2","2","0","FILE *, unsigned , unsigned ","true"
"busybox-1.18.5/coreutils/expand.c","expand_main","7","16","4","int , char **","true"
"busybox-1.18.5/coreutils/expr.c","int_value","0","0","0","arith_t ","false"
"busybox-1.18.5/coreutils/expr.c","str_value","0","0","0","const char *","false"
"busybox-1.18.5/coreutils/expr.c","freev","0","0","0","VALUE *","false"
"busybox-1.18.5/coreutils/expr.c","null","0","0","0","VALUE *","false"
"busybox-1.18.5/coreutils/expr.c","tostring","1","4","0","VALUE *","true"
"busybox-1.18.5/coreutils/expr.c","toarith","1","2","0","VALUE *","true"
"busybox-1.18.5/coreutils/expr.c","nextarg","0","0","0","const char *","false"
"busybox-1.18.5/coreutils/expr.c","cmp_common","0","0","0","VALUE *, VALUE *, int ","false"
"busybox-1.18.5/coreutils/expr.c","arithmetic_common","0","0","0","VALUE *, VALUE *, int ","false"
"busybox-1.18.5/coreutils/expr.c","docolon","0","0","0","VALUE *, VALUE *","false"
"busybox-1.18.5/coreutils/expr.c","eval7","0","0","0","void","false"
"busybox-1.18.5/coreutils/expr.c","eval6","0","0","0","void","false"
"busybox-1.18.5/coreutils/expr.c","eval5","0","0","0","void","false"
"busybox-1.18.5/coreutils/expr.c","eval4","0","0","0","void","false"
"busybox-1.18.5/coreutils/expr.c","eval3","0","0","0","void","false"
"busybox-1.18.5/coreutils/expr.c","eval2","0","0","0","void","false"
"busybox-1.18.5/coreutils/expr.c","eval1","0","0","0","void","false"
"busybox-1.18.5/coreutils/expr.c","eval","0","0","0","void","false"
"busybox-1.18.5/coreutils/expr.c","expr_main","1","4","0","int , char **","true"
"busybox-1.18.5/coreutils/false.c","false_main","0","0","0","int , char **","false"
"busybox-1.18.5/coreutils/fold.c","adjust_column","3","0","2","unsigned , char ","true"
"busybox-1.18.5/coreutils/fold.c","write2stdout","0","0","0","const void *, unsigned ","false"
"busybox-1.18.5/coreutils/fold.c","fold_main","4","2","1","int , char **","true"
"busybox-1.18.5/coreutils/fsync.c","fsync_main","0","0","0","int , char **","false"
"busybox-1.18.5/coreutils/head.c","head_main","2","14","2","int , char **","true"
"busybox-1.18.5/coreutils/hostid.c","hostid_main","0","0","0","int , char **","false"
"busybox-1.18.5/coreutils/id.c","print_common","1","0","1","unsigned , const char *, const char *","true"
"busybox-1.18.5/coreutils/id.c","print_group","0","0","0","gid_t , const char *","false"
"busybox-1.18.5/coreutils/id.c","print_user","0","0","0","uid_t , const char *","false"
"busybox-1.18.5/coreutils/id.c","get_groups","1","2","0","const char *, gid_t , gid_t *, int *","true"
"busybox-1.18.5/coreutils/id.c","id_main","4","6","3","int , char **","true"
"busybox-1.18.5/coreutils/install.c","setdefaultfilecon","0","0","0","const char *","false"
"busybox-1.18.5/coreutils/install.c","install_main","4","10","1","int , char **","true"
"busybox-1.18.5/coreutils/length.c","length_main","0","0","0","int , char **","false"
"busybox-1.18.5/coreutils/libcoreutils/cp_mv_stat.c","cp_mv_stat2","1","1","0","const char *, struct  stat   *, stat_func ","true"
"busybox-1.18.5/coreutils/libcoreutils/cp_mv_stat.c","cp_mv_stat","0","0","0","const char *, struct  stat   *","false"
"busybox-1.18.5/coreutils/libcoreutils/getopt_mk_fifo_nod.c","getopt_mk_fifo_nod","2","4","0","char **","true"
"busybox-1.18.5/coreutils/ln.c","ln_main","0","0","0","int , char **","false"
"busybox-1.18.5/coreutils/logname.c","logname_main","0","0","0","int , char **","false"
"busybox-1.18.5/coreutils/ls.c","my_stat","2","4","0","const char *, const char *, int ","true"
"busybox-1.18.5/coreutils/ls.c","fgcolor","0","0","0","mode_t ","false"
"busybox-1.18.5/coreutils/ls.c","bold","0","0","0","mode_t ","false"
"busybox-1.18.5/coreutils/ls.c","append_char","0","0","0","mode_t ","false"
"busybox-1.18.5/coreutils/ls.c","count_dirs","0","0","0","struct  dnode   **, int ","false"
"busybox-1.18.5/coreutils/ls.c","dnalloc","0","0","0","unsigned ","false"
"busybox-1.18.5/coreutils/ls.c","dfree","0","0","0","struct  dnode   **","false"
"busybox-1.18.5/coreutils/ls.c","splitdnarray","0","0","0","struct  dnode   **, int ","false"
"busybox-1.18.5/coreutils/ls.c","sortcmp","2","0","1","const void *, const void *","true"
"busybox-1.18.5/coreutils/ls.c","dnsort","0","0","0","struct  dnode   **, int ","false"
"busybox-1.18.5/coreutils/ls.c","calc_name_len","0","0","0","const char *","false"
"busybox-1.18.5/coreutils/ls.c","print_name","0","0","0","const char *","false"
"busybox-1.18.5/coreutils/ls.c","list_single","8","15","2","const struct  dnode   *","true"
"busybox-1.18.5/coreutils/ls.c","showfiles","3","6","0","struct  dnode   **, unsigned ","true"
"busybox-1.18.5/coreutils/ls.c","calculate_blocks","0","0","0","struct  dnode   **","false"
"busybox-1.18.5/coreutils/ls.c","showdirs","4","9","1","struct  dnode   **, int ","true"
"busybox-1.18.5/coreutils/ls.c","list_dir","0","0","0","const char *, unsigned *","false"
"busybox-1.18.5/coreutils/ls.c","ls_main","14","35","8","int , char **","true"
"busybox-1.18.5/coreutils/md5_sha1_sum.c","hash_bin_to_hex","0","0","0","unsigned char *, unsigned ","false"
"busybox-1.18.5/coreutils/md5_sha1_sum.c","hash_file","6","5","4","const char *","true"
"busybox-1.18.5/coreutils/md5_sha1_sum.c","md5_sha1_sum_main","1","0","3","int , char **","true"
"busybox-1.18.5/coreutils/mkdir.c","mkdir_main","3","5","0","int , char **","true"
"busybox-1.18.5/coreutils/mkfifo.c","mkfifo_main","0","0","0","int , char **","false"
"busybox-1.18.5/coreutils/mknod.c","mknod_main","0","0","0","int , char **","false"
"busybox-1.18.5/coreutils/mv.c","mv_main","3","2","0","int , char **","true"
"busybox-1.18.5/coreutils/nice.c","nice_main","0","0","0","int , char **","false"
"busybox-1.18.5/coreutils/nohup.c","nohup_main","0","0","0","int , char **","false"
"busybox-1.18.5/coreutils/od.c","odoffset","0","0","0","dumper_t *, int , char ***","false"
"busybox-1.18.5/coreutils/od.c","od_main","0","0","0","int , char **","false"
"busybox-1.18.5/coreutils/printenv.c","printenv_main","0","0","0","int , char **","false"
"busybox-1.18.5/coreutils/printf.c","multiconvert","0","0","0","const char *, void *, converter ","false"
"busybox-1.18.5/coreutils/printf.c","conv_strtoull","0","0","0","const char *, void *","false"
"busybox-1.18.5/coreutils/printf.c","conv_strtoll","0","0","0","const char *, void *","false"
"busybox-1.18.5/coreutils/printf.c","conv_strtod","0","0","0","const char *, void *","false"
"busybox-1.18.5/coreutils/printf.c","my_xstrtoull","0","0","0","const char *","false"
"busybox-1.18.5/coreutils/printf.c","my_xstrtoll","0","0","0","const char *","false"
"busybox-1.18.5/coreutils/printf.c","my_xstrtod","0","0","0","const char *","false"
"busybox-1.18.5/coreutils/printf.c","print_esc_string","0","0","0","const char *","false"
"busybox-1.18.5/coreutils/printf.c","print_direc","0","0","0","char *, unsigned , int , int , const char *","false"
"busybox-1.18.5/coreutils/printf.c","get_width_prec","0","0","0","const char *","false"
"busybox-1.18.5/coreutils/printf.c","print_formatted","0","0","0","char *, char **, int *","false"
"busybox-1.18.5/coreutils/printf.c","printf_main","1","0","1","int , char **","true"
"busybox-1.18.5/coreutils/pwd.c","pwd_main","0","0","0","int , char **","false"
"busybox-1.18.5/coreutils/readlink.c","readlink_main","2","7","1","int , char **","true"
"busybox-1.18.5/coreutils/realpath.c","realpath_main","0","0","0","int , char **","false"
"busybox-1.18.5/coreutils/rm.c","rm_main","0","0","0","int , char **","false"
"busybox-1.18.5/coreutils/rmdir.c","rmdir_main","1","3","0","int , char **","true"
"busybox-1.18.5/coreutils/seq.c","seq_main","1","2","0","int , char **","true"
"busybox-1.18.5/coreutils/sleep.c","sleep_main","3","15","0","int , char **","true"
"busybox-1.18.5/coreutils/sort.c","get_key","0","0","0","char *, struct  sort_key   *, int ","false"
"busybox-1.18.5/coreutils/sort.c","add_key","0","0","0","void","false"
"busybox-1.18.5/coreutils/sort.c","compare_keys","2","7","0","const void *, const void *","true"
"busybox-1.18.5/coreutils/sort.c","str2u","0","0","0","char **","false"
"busybox-1.18.5/coreutils/sort.c","sort_main","1","7","0","int , char **","true"
"busybox-1.18.5/coreutils/split.c","next_file","0","0","0","char *, unsigned ","false"
"busybox-1.18.5/coreutils/split.c","split_main","2","0","2","int , char **","true"
"busybox-1.18.5/coreutils/stat.c","file_type","0","0","0","const struct  stat   *","false"
"busybox-1.18.5/coreutils/stat.c","human_time","0","0","0","time_t ","false"
"busybox-1.18.5/coreutils/stat.c","human_fstype","0","0","0","uint32_t ","false"
"busybox-1.18.5/coreutils/stat.c","get_f_fsid","0","0","0","const struct  statfs   *","false"
"busybox-1.18.5/coreutils/stat.c","strcatc","0","0","0","char *, char ","false"
"busybox-1.18.5/coreutils/stat.c","printfs","0","0","0","char *, const char *","false"
"busybox-1.18.5/coreutils/stat.c","print_statfs","3","2","0","char *, const char , const char *const , const void *, security_context_t ","true"
"busybox-1.18.5/coreutils/stat.c","print_stat","4","6","0","char *, const char , const char *const , const void *, security_context_t ","true"
"busybox-1.18.5/coreutils/stat.c","print_it","3","3","0","const char *, const char *, void , const void *, security_context_t ","true"
"busybox-1.18.5/coreutils/stat.c","do_statfs","3","7","0","const char *","true"
"busybox-1.18.5/coreutils/stat.c","do_statfs","3","5","0","const char *, const char *","true"
"busybox-1.18.5/coreutils/stat.c","do_stat","4","9","0","const char *","true"
"busybox-1.18.5/coreutils/stat.c","do_stat","3","5","0","const char *, const char *","true"
"busybox-1.18.5/coreutils/stat.c","stat_main","3","6","0","int , char **","true"
"busybox-1.18.5/coreutils/stty.c","visible","0","0","0","unsigned ","false"
"busybox-1.18.5/coreutils/stty.c","mode_type_flag","0","0","0","unsigned , const struct  termios   *","false"
"busybox-1.18.5/coreutils/stty.c","set_speed_or_die","0","0","0","enum speed_setting , const char *, struct  termios   *","false"
"busybox-1.18.5/coreutils/stty.c","perror_on_device_and_die","0","0","0","const char *","false"
"busybox-1.18.5/coreutils/stty.c","perror_on_device","0","0","0","const char *","false"
"busybox-1.18.5/coreutils/stty.c","wrapf","0","0","0","const char *, #VarArgs","false"
"busybox-1.18.5/coreutils/stty.c","newline","0","0","0","void","false"
"busybox-1.18.5/coreutils/stty.c","set_window_size","0","0","0","int , int ","false"
"busybox-1.18.5/coreutils/stty.c","display_window_size","0","0","0","int ","false"
"busybox-1.18.5/coreutils/stty.c","find_mode","0","0","0","const char *","false"
"busybox-1.18.5/coreutils/stty.c","find_control","0","0","0","const char *","false"
"busybox-1.18.5/coreutils/stty.c","find_param","0","0","0","const char *","false"
"busybox-1.18.5/coreutils/stty.c","recover_mode","0","0","0","const char *, struct  termios   *","false"
"busybox-1.18.5/coreutils/stty.c","display_recoverable","0","0","0","const struct  termios   *, int __attribute__((__unused__)) ","false"
"busybox-1.18.5/coreutils/stty.c","display_speed","0","0","0","const struct  termios   *, int ","false"
"busybox-1.18.5/coreutils/stty.c","do_display","0","0","0","const struct  termios   *, int ","false"
"busybox-1.18.5/coreutils/stty.c","sane_mode","0","0","0","struct  termios   *","false"
"busybox-1.18.5/coreutils/stty.c","set_mode","0","0","0","const struct  mode_info   *, int , struct  termios   *","false"
"busybox-1.18.5/coreutils/stty.c","set_control_char_or_die","0","0","0","const struct  control_info   *, const char *, struct  termios   *","false"
"busybox-1.18.5/coreutils/stty.c","stty_main","0","0","0","int , char **","false"
"busybox-1.18.5/coreutils/sum.c","sum_file","0","0","0","const char *, unsigned ","false"
"busybox-1.18.5/coreutils/sum.c","sum_main","0","0","0","int , char **","false"
"busybox-1.18.5/coreutils/sync.c","sync_main","1","3","0","int , char **","true"
